time_s,mass_kg,mach,dynamic_pressure_pa,indicated_speed_kmh,base_indicated_speed_q_ratio,fin_force_speed_scale,fin_authority_scale,pitch_rad,yaw_rad,pitch_rate_rad_s,yaw_rate_rad_s,angle_of_attack_rad,pitch_alpha_rad,yaw_alpha_rad,pitch_fin_command,yaw_fin_command,pitch_requested_fin_command,yaw_requested_fin_command,pitch_requested_fin_angle_rad,yaw_requested_fin_angle_rad,actual_pitch_fin_angle_rad,actual_yaw_fin_angle_rad,pitch_natural_frequency_rad_s,yaw_natural_frequency_rad_s,pitch_residual_rate_damping_per_s,yaw_residual_rate_damping_per_s,pitch_tail_rate_damping_per_s,yaw_tail_rate_damping_per_s,pitch_fin_moment_equivalent_g,yaw_fin_moment_equivalent_g,pitch_tail_moment_nm,yaw_tail_moment_nm,pitch_residual_damping_moment_nm,yaw_residual_damping_moment_nm,pitch_total_moment_nm,yaw_total_moment_nm,pitch_tail_authority_fraction,yaw_tail_authority_fraction,pitch_tail_rate_incidence_rad,yaw_tail_rate_incidence_rad,pitch_tail_effective_incidence_rad,yaw_tail_effective_incidence_rad,trajectory_lateral_load_g,trajectory_pitch_normal_acceleration_g,trajectory_yaw_normal_acceleration_g,axial_specific_force_g,thrust_n,drag_n,total_cda_m2,cda_alpha_m2,fin_drag_n,pitch_pid_output,yaw_pid_output,pitch_pid_integral,yaw_pid_integral,pid_feedback_pitch_g,pid_feedback_yaw_g,midcourse_weight,pcc_capture_mode,pcc_capture_ratio,pcc_envelope_g,pcc_routed_alpha_deg,heading_error_deg,j_psi_actual_deg,distance_to_target_m,closing_speed_mps,commanded_accel_body_pitch_g,commanded_accel_body_yaw_g,altitude_m,speed_mps,speed_kmh,inertia_kg_m2,pitch_angular_accel_rad_s2,yaw_angular_accel_rad_s2,omega_total_rad_s,delta_total_rad,trim_deficit_rad,predicted_deficit_rad,zeta_implied
0,190,1.057571035,35444.51194,866.0120826,0.2314743603,0.2314743603,1,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,4.833112668,4.833112668,4.833112668,4.833112668,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,12.53736593,24350,989.5836722,0.02791923539,0,0,0,0,0,0,0,0,1,capture,4.998916256,11.33263648,26.4,30,0,8000,622.0084679,0,11.33263648,6300,333.3333333,1200,217.9315833,0,0,0,0,0,0,nan
0.002,189.9797143,1.058351196,35496.82555,866.6509336,0.2318160002,0.2318160002,1,-9.142465334e-10,5.235918884e-07,-1.370346417e-06,0.0005228739741,5.877628708e-05,5.877395719e-05,5.233345271e-07,0,0.024387858,0,0.9999021782,0,0.4607669225,0,0.01123821762,4.83667802,4.83667802,4.83667802,4.83667802,0,0,-0.0009189399566,0.175703097,-0.2996077823,57.28558745,0.00144427984,-0.5510842588,-0.2981635025,56.73450319,-0.0001275443287,0.02438672233,-7.189015414e-10,2.743064828e-07,-5.877395719e-05,0.01123769429,0.0014736261,0.001473567686,1.312092774e-05,12.53711624,24350,992.5429404,0.02796145641,9.767798191e-10,0,0.0117975,6.938893904e-18,1e-05,-0.1335834525,0.0007367117504,6.559821956e-06,1,capture,4.999456965,11.34140693,26.4,30.00477555,1.474571306e-08,7998.755777,622.214467,0.001154456234,11.34140687,6299.99998,333.5792306,1200.88523,217.9083154,-0.001368297955,0.2603595144,0.0005228757698,0.01123821762,0.01117944134,0.0002162127673,51.70574094
0.004,189.9594286,1.059131344,35549.1771,867.2897766,0.2321578878,0.2321578878,1,-7.244205324e-09,2.600193393e-06,-5.411681709e-06,0.001552305153,0.0001174413505,0.0001174126134,2.597887996e-06,2.482471081e-06,0.04818089008,0.0001017813143,0.999902173,4.690205101e-05,0.4607669201,1.143952464e-06,0.02220233232,4.840243329,4.840243329,4.840243329,4.840243329,0,0,-0.001820559636,0.3476082043,-0.5935051454,113.3207909,0.005707249624,-1.637086858,-0.5877978957,111.683704,-0.000252312572,0.04817525245,-2.836947344e-09,8.137596073e-07,-0.0001162686609,0.02219973443,0.002946706333,0.002945985294,6.51832841e-05,12.53686349,24350,995.5077333,0.0280036787,3.899729245e-09,0,0.01151945959,0.01123821762,2.000417744e-05,-0.1191284302,0.001473999371,3.261391717e-05,1,capture,4.999995411,11.35018341,26.4,30.00955283,1.320895555e-07,7997.511142,622.4204434,0.002307924183,11.35018318,6299.999922,333.8251241,1201.770447,217.8850476,-0.002697743155,0.5125808553,0.001552314587,0.02220233235,0.022084891,0.0006414200614,34.43124456
0.006,189.9391429,1.05991148,35601.56655,867.9286115,0.2325000231,0.2325000231,1,-2.425554336e-08,7.226944976e-06,-1.204775355e-05,0.003072332829,0.0001760589795,0.000175910966,7.217777127e-06,7.38090254e-06,0.07139360392,0.0002033181609,0.9999021575,9.369144835e-05,0.460766913,3.401208461e-06,0.03289902941,4.843808592,4.843808592,4.843808592,4.843808592,0,0,-0.002705175592,0.5157860475,-0.8817970841,168.1290612,0.01271376253,-3.242173724,-0.8690833216,164.8868875,-0.0003743603847,0.07137794075,-6.311103882e-09,1.609413038e-06,-0.0001725097576,0.03289181163,0.004420838381,0.004417121765,0.0001812382722,12.53660766,24350,998.4780549,0.02804590223,8.764128625e-09,0,0.01125959307,0.02220233232,3.001251669e-05,-0.10515229,0.002211794943,9.075183351e-05,1,capture,5.000531571,11.35896594,26.4,30.01433166,5.252790379e-07,7996.266095,622.6263977,0.003460405469,11.35896541,6299.999824,334.0710137,1202.655649,217.8617797,-0.003989150014,0.7568417356,0.00307235645,0.03289902958,0.0327229706,0.001268570544,25.79515247
0.008,189.9188571,1.060691603,35653.99391,868.5674383,0.2328424058,0.2328424058,1,-5.706302082e-08,1.536941438e-05,-2.120390655e-05,0.005067344791,0.0002347661457,0.0002342641706,1.534410457e-05,1.463041924e-05,0.09404015338,0.0003046110873,0.9999021318,0.0001403684443,0.4607669011,6.741872751e-06,0.04333483116,4.84737381,4.84737381,4.84737381,4.84737381,0,0,-0.003573097263,0.6803058077,-1.16458623,221.733336,0.02239015268,-5.35083586,-1.142196077,216.3825001,-0.0004937421288,0.09400685541,-1.109930025e-08,2.652529202e-06,-0.0002275222979,0.04331948705,0.005899463798,0.005886849612,0.0003855836397,12.53634877,24350,1001.45391,0.02808812703,1.55834396e-08,0,0.01101676493,0.03289902941,4.00250028e-05,-0.09163539366,0.002950032131,0.0001932245984,1,capture,5.001065413,11.36775451,26.4,30.0191118,1.450145384e-06,7995.020637,622.8323305,0.004611901908,11.36775357,6299.999686,334.3168994,1203.540838,217.8385118,-0.005243315646,0.9933160961,0.005067389154,0.04333483168,0.04310006554,0.002090777131,20.61437582
0.01,189.8985714,1.061471713,35706.45916,869.2062566,0.233185036,0.233185036,1,-1.10633651e-07,2.796228626e-05,-3.280704839e-05,0.007522069946,0.0002937958273,0.0002924675371,2.790569649e-05,2.416774212e-05,0.1161343471,0.0004056606571,0.9999020959,0.0001869332987,0.4607668846,1.113678558e-05,0.05351610075,4.850938981,4.850938981,4.850938981,4.850938981,0,0,-0.004424627138,0.8412351588,-1.441972907,274.1560519,0.03466420479,-7.947882722,-1.407308702,266.2081692,-0.0006105109057,0.1160737894,-1.716040693e-08,3.934574658e-06,-0.0002813307515,0.05348819506,0.007388449015,0.007355044854,0.0007017791976,12.5360868,24350,1004.435304,0.02813035311,2.440527068e-08,0,0.01078991067,0.04333483116,5.00416215e-05,-0.07855907358,0.003688646162,0.0003519509789,1,capture,5.001596892,11.37654911,26.4,30.02389292,3.242355123e-06,7993.774766,623.0382427,0.005762415525,11.37654764,6299.99951,334.5627812,1204.426012,217.8152439,-0.006461020253,1.22217419,0.007522141489,0.05351610191,0.05322230609,0.003101313588,17.16121397
0.012,189.8782857,1.06225181,35758.96227,869.8450664,0.2335279134,0.2335279134,1,-1.897897935e-07,4.591003716e-05,-4.678561666e-05,0.01042157109,0.0003534960529,0.0003505165267,4.579982445e-05,3.593114967e-05,0.1376896569,0.0005064674519,0.9999020499,0.0002333862794,0.4607668634,1.655750494e-05,0.06344904618,4.854504104,4.854504104,4.854504104,4.854504104,0,0,-0.005260060923,0.9986403028,-1.714055187,325.4191569,0.04946512444,-11.01843574,-1.664590062,314.4007211,-0.0007247185875,0.1375902675,-2.445421496e-08,5.447215572e-06,-0.0003339590217,0.06340324636,0.008896573827,0.008821586939,0.001152662023,12.53582175,24350,1007.422246,0.02817258058,3.533145477e-08,0,0.01057803231,0.05351610075,6.006235919e-05,-0.06590557898,0.004427573793,0.0005785236215,1,capture,5.00212595,11.38534974,26.4,30.0286746,6.31472339e-06,7992.528484,623.2441355,0.00691194857,11.38534763,6299.999295,334.808659,1205.311172,217.791976,-0.007643027501,1.443582665,0.01042167611,0.06344904835,0.06309555229,0.004293610998,14.69521862
0.014,189.858,1.063031893,35811.50324,870.4838675,0.2338710381,0.2338710381,1,-2.992121811e-07,7.008759625e-05,-6.306954652e-05,0.01375123785,0.0004143441705,0.0004084067488,6.989291196e-05,4.986044045e-05,0.1587192261,0.0006070320716,0.9999019939,0.000279727663,0.4607668376,2.297628928e-05,0.07313972402,4.858069178,4.858069178,4.858069178,4.858069178,0,0,-0.006079687703,1.152586005,-1.980928942,375.5441213,0.06672350902,-14.54792199,-1.914205433,360.9961993,-0.0008364158474,0.1585675527,-3.29414157e-08,7.182313293e-06,-0.0003854304595,0.07306983111,0.01043590183,0.01028635868,0.001760361349,12.5355536,24350,1010.414745,0.0282148096,4.854168505e-08,0,0.01038019428,0.06344904618,7.008720294e-05,-0.05365802451,0.005166753286,0.0008842150744,1,capture,5.002652519,11.3941564,26.4,30.03345636,1.115458767e-05,7991.281789,623.4500102,0.008060503535,11.39415352,6299.999041,335.0545326,1206.196317,217.7687081,-0.008790084899,1.657704646,0.01375138248,0.07313972763,0.07272538346,0.005661254287,12.8461609
0.016,189.8377143,1.063811962,35864.08205,871.1226597,0.2342144099,0.2342144099,1,-4.434428838e-07,0.000101340992,-8.159023899e-05,0.01749677978,0.0004769550866,0.0004661339577,0.0001010212261,6.589689646e-05,0.1792358774,0.000707355137,0.999901928,0.0003259577354,0.4607668072,3.036608065e-05,0.08259404313,4.861634203,4.861634203,4.861634203,4.861634203,0,0,-0.006883790097,1.303135631,-2.242687899,424.55195,0.0863713193,-18.52206798,-2.156316579,406.029882,-0.00094565219,0.179016653,-4.258358097e-08,9.131920042e-06,-0.000435767877,0.0824930219,0.01202200052,0.01174924618,0.002546313159,12.53528234,24350,1013.412817,0.02825704045,6.432019489e-08,0,0.01019551948,0.07313972402,8.011614044e-05,-0.04180034218,0.00590612438,0.001279983695,1,capture,5.00317652,11.40296909,26.4,30.03823764,1.83212405e-05,7990.034684,623.6558683,0.009208083165,11.40296532,6299.998747,335.3004021,1207.081448,217.7454403,-0.009902924151,1.864699814,0.01749697002,0.08259404871,0.08211709362,0.007197978821,11.40835444
0.018,189.8174286,1.064592017,35916.69869,871.7614429,0.2345580288,0.2345580288,1,-6.268882091e-07,0.0001404879856,-0.0001022805301,0.02164421963,0.0005420821827,0.0005236940495,0.0001399915542,8.398324752e-05,0.1992521207,0.00080743729,0.9999018522,0.0003720767925,0.4607667723,3.870048826e-05,0.09181776823,4.865199178,4.865199178,4.865199178,4.865199178,0,0,-0.007672644412,1.450351174,-2.499423687,472.4631931,0.1083418516,-22.92689362,-2.391081836,449.5362995,-0.00105247598,0.1989483275,-5.334314371e-08,1.128827468e-05,-0.0004849935613,0.09167777667,0.0136739777,0.01321013879,0.003531274477,12.53500796,24350,1016.41648,0.02829927353,8.308500457e-08,0,0.01002318565,0.08259404313,9.014916003e-05,-0.03031723608,0.006645628265,0.001776479442,1,capture,5.003697863,11.41178781,26.4,30.04301781,2.844341997e-05,7988.787166,623.8617118,0.01035469048,11.411783,6299.998415,335.5462674,1207.966563,217.7221724,-0.01098226152,2.064724482,0.0216444613,0.09181777638,0.0912756942,0.008897667086,10.25838496
0.02,189.7971429,1.065372058,35969.35313,872.4002168,0.2349018946,0.2349018946,1,-8.538215414e-07,0.0001883186902,-0.0001250746604,0.02617988673,0.0006106099238,0.0005810830596,0.000187581867,0.0001040636365,0.2187801608,0.0009072791958,0.9999017666,0.0004180851408,0.4607667328,4.795377247e-05,0.1008165235,4.868764101,4.868764101,4.868764101,4.868764101,0,0,-0.008446520794,1.594293295,-2.751225893,519.2979572,0.1325697108,-27.74870627,-2.618656182,491.5492509,-0.00115693447,0.2183730927,-6.5183379e-08,1.364379862e-05,-0.0005331292871,0.1006289416,0.01541430822,0.01466892899,0.004735337369,12.53473041,24350,1019.42576,0.02834150941,1.054192929e-07,0,0.009862421936,0.09181776823,0.0001001862506,-0.01919413988,0.007385207556,0.002384049564,1,capture,5.004216449,11.42061255,26.4,30.04779619,4.221685695e-05,7987.539237,624.0675425,0.01150032877,11.42060655,6299.998043,335.7921284,1208.851662,217.6989045,-0.01202879816,2.25793167,0.0261801855,0.1008165349,0.1002059249,0.01075434544,9.317714919
0.022,189.7768571,1.066152085,36022.04537,873.0389815,0.2352460071,0.2352460071,1,-1.128386122e-06,0.000245596178,-0.0001499082458,0.03109041056,0.0006835378825,0.0006382971593,0.0002445419663,0.0001260835855,0.237831905,0.001006881544,0.9999016712,0.000463983098,0.4607666889,5.810082919e-05,0.1095957958,4.872328972,4.872328972,4.872328972,4.872328972,0,0,-0.009205683373,1.735021349,-2.998182105,565.0759156,0.1589907833,-32.97409492,-2.839191322,532.1018206,-0.001259073831,0.2373012288,-7.806838566e-08,1.619109175e-05,-0.0005801963301,0.1093512538,0.01726844305,0.01612551239,0.006177942668,12.53444967,24350,1022.44069,0.02838374887,1.321044841e-07,0,0.009712505673,0.1008165235,0.0001102274019,-0.008417176734,0.008124806271,0.00311274417,1,capture,5.004732168,11.42944331,26.4,30.05257202,6.040187752e-05,7986.290896,624.2733626,0.01264500165,11.42943597,6299.997633,336.0379851,1209.736746,217.6756366,-0.01304322048,2.444471182,0.03109077196,0.1095958112,0.1089122733,0.01276218093,8.533985991
0.024,189.7565714,1.066932098,36074.7754,873.6777366,0.2355903665,0.2355903665,1,-1.454597768e-06,0.0003130570744,-0.0001767182482,0.03636271441,0.0007619569506,0.0006953326531,0.0003115941208,0.0001499899626,0.2564189699,0.001106245049,0.9999015662,0.0005097709936,0.4607666405,6.911717466e-05,0.1181609383,4.87589379,4.87589379,4.87589379,4.87589379,0,0,-0.009950390411,1.87259342,-3.240377963,609.816319,0.1875422114,-38.5899246,-3.052835752,571.2263944,-0.001358939174,0.255742785,-9.196306811e-08,1.892292854e-05,-0.0006262154785,0.1178493442,0.01926421908,0.0175797876,0.007877893413,12.53416568,24350,1025.461309,0.0284259929,1.641546737e-07,0,0.00957275938,0.1095957958,0.0001202726038,0.002026878384,0.008864369801,0.003972321703,1,capture,5.005244902,11.43828009,26.4,30.05734447,8.38210596e-05,7985.042143,624.4791745,0.01378871302,11.43827122,6299.997184,336.2838373,1210.621814,217.6523687,-0.01402620045,2.624489675,0.03636314383,0.1181609586,0.1173990016,0.01491547822,7.870951225
0.026,189.7362857,1.067712095,36127.54318,874.3164819,0.2359349724,0.2359349724,1,-1.836347541e-06,0.000391412139,-0.0002054429475,0.0419840093,0.0008470196809,0.0007521859766,0.0003894336869,0.0001757309502,0.2745526889,0.001205370454,0.9999014516,0.0005554491696,0.4607665877,8.097893063e-05,0.1265171737,4.879458554,4.879458554,4.879458554,4.879458554,0,0,-0.01068089443,2.007066351,-3.477897204,653.5380059,0.2181623678,-44.58333075,-3.259734837,608.9546752,-0.001456574581,0.2737075858,-1.068331188e-07,2.183225419e-05,-0.0006712070459,0.12612774,0.02143111757,0.01903165623,0.009853368023,12.5338784,24350,1028.487671,0.02846824279,2.028520426e-07,0,0.009442547929,0.1181609383,0.0001303218472,0.01215063412,0.009603844889,0.004972254305,1,capture,5.005754522,11.44712288,26.4,30.06211266,0.0001133569428,7983.792979,624.6849808,0.01493146713,11.44711227,6299.996696,336.5296851,1211.506866,217.6291008,-0.01497839592,2.798130732,0.04198451195,0.1265171996,0.1256701799,0.01720867653,7.302721955
0.028,189.716,1.068492078,36180.34871,874.9552175,0.2362798249,0.2362798249,1,-2.277404346e-06,0.0004813468354,-0.0002360219139,0.04794178787,0.0009399076758,0.000808853693,0.0004787297174,0.0002032560131,0.2922441192,0.001304258528,0.9999013275,0.0006010179808,0.4607665305,9.366280991e-05,0.134669597,4.883023262,4.883023262,4.883023262,4.883023262,0,0,-0.01139744237,2.138495769,-3.710821709,696.2594119,0.2507908305,-50.94171381,-3.460030879,645.317698,-0.001552023131,0.2912052362,-1.226450008e-07,2.491218088e-05,-0.0007151908831,0.1341908673,0.02379944449,0.02048102277,0.0121219332,12.53358774,24350,1031.519835,0.02851050009,2.49782941e-07,0,0.009321275904,0.1265171737,0.0001403751235,0.02196611613,0.01034317961,0.006121733085,1,capture,5.006260892,11.45597169,26.4,30.06687567,0.0001499497896,7982.543403,624.8907842,0.01607326854,11.4559591,6299.996169,336.7755283,1212.391902,217.605833,-0.01590045097,2.965534927,0.04794236884,0.1346696296,0.1337297219,0.01963634669,6.81031579
0.03,189.6957143,1.069272045,36233.19198,875.5939429,0.2366249237,0.2366249237,1,-2.781417492e-06,0.0005835218882,-0.0002683959809,0.05422381852,0.001041799397,0.0008653324913,0.0005801255571,0.0002325158682,0.3095040478,0.001402910072,0.999901194,0.000646477796,0.460766469,0.0001071461023,0.1426231793,4.886587915,4.886587915,4.886587915,4.886587915,0,0,-0.01210027571,2.266936121,-3.939231547,737.9985797,0.2853683586,-57.65273397,-3.653863189,680.3458457,-0.001645326921,0.3082451276,-1.393659313e-07,2.815598408e-05,-0.0007581863891,0.1420430537,0.02639951775,0.02192779456,0.01470055657,12.53329363,24350,1034.557879,0.02855276674,3.068743469e-07,0,0.009208385115,0.134669597,0.0001504324244,0.03148479846,0.01108232333,0.007429673279,1,capture,5.006763867,11.46482651,26.4,30.07163248,0.0001945953985,7981.293416,625.0965876,0.01721412217,11.46481165,6299.995603,337.0213669,1213.276921,217.5825651,-0.0167929962,3.126839898,0.05422448277,0.1426232195,0.1415814201,0.02219318826,6.379498902
0.032,189.6754286,1.070051997,36286.07296,876.2326582,0.2369702689,0.2369702689,1,-3.351919188e-06,0.0006985738293,-0.0003025072189,0.06081813969,0.00115384154,0.0009216191836,0.0006942394258,0.0002634624547,0.3263429991,0.001501325916,0.9999010511,0.000691828998,0.4607664031,0.0001214066607,0.1503827701,4.89015251,4.89015251,4.89015251,4.89015251,0,0,-0.01278963057,2.3924407,-4.163205018,778.7731686,0.3218368685,-64.70430589,-3.841368149,714.0688628,-0.001736527093,0.3248364424,-1.569638648e-07,3.1557099e-05,-0.0008002125229,0.1496885307,0.02926094117,0.02337188171,0.01760561909,12.53299595,24350,1037.60189,0.02859504501,3.764304289e-07,0,0.009103352272,0.1426231793,0.0001604937423,0.04071763314,0.01182122671,0.008904719327,1,capture,5.007263295,11.47368734,26.4,30.07638207,0.0002483429652,7980.043017,625.302394,0.01835403333,11.47366989,6299.994999,337.2672008,1214.161923,217.5592972,-0.01765664901,3.282180408,0.06081889201,0.1503828191,0.1492289776,0.02487402668,5.999389623
0.034,189.6551429,1.070831933,36338.99163,876.871363,0.2373158602,0.2373158602,1,-3.992326986e-06,0.0008271155316,-0.0003382989091,0.06771305417,0.001277126294,0.0009777107023,0.000821664989,0.0002960489052,0.3427712406,0.001599506924,0.9999008988,0.0007370719846,0.460766333,0.0001364228881,0.1579531009,4.893717048,4.893717048,4.893717048,4.893717048,0,0,-0.01346573791,2.515061668,-4.382818695,818.6004639,0.3601394106,-72.08459372,-4.022679285,746.5158702,-0.001825663859,0.3409881599,-1.754074772e-07,3.510911706e-05,-0.0008412878142,0.1571314359,0.03241202432,0.02481319707,0.02085292717,12.5326946,24350,1040.651972,0.02863733762,4.611689671e-07,0,0.009005686807,0.1503827701,0.0001705590704,0.04967507802,0.01255984166,0.01055524984,1,capture,5.007759014,11.48255418,26.4,30.08112332,0.0003122929941,7978.792206,625.5082068,0.01949300766,11.48253374,6299.994355,337.51303,1215.046908,217.5360293,-0.01849201393,3.431688408,0.06771389924,0.1579531598,0.1566760335,0.02767381056,5.661527284
0.036,189.6348571,1.071611854,36391.94799,877.5100572,0.2376616977,0.2376616977,1,-4.70594618e-06,0.0009697367331,-0.0003757155189,0.07489712365,0.001412675598,0.001033604099,0.0009629719173,0.000330229517,0.3587987893,0.001697453992,0.9999007374,0.0007822071688,0.4607662586,0.0001521737242,0.1653387877,4.897281526,4.897281526,4.897281526,4.897281526,0,0,-0.01412882359,2.634850092,-4.59814747,857.4973852,0.4002201465,-79.78200603,-4.197927323,777.7153792,-0.001912776522,0.3567090609,-1.9466615e-07,3.88057825e-05,-0.0008814303744,0.1643758158,0.03587937766,0.02625165613,0.02445772458,12.53238943,24350,1043.708248,0.02867964772,5.642574075e-07,0,0.008914928824,0.1579531009,0.0001806284021,0.05836712297,0.01329812134,0.01238938248,1,capture,5.008250856,11.49142702,26.4,30.08585508,0.0003875952562,7977.540984,625.7140292,0.0206310512,11.49140315,6299.993673,337.7588543,1215.931875,217.5127614,-0.0192996829,3.575493107,0.07489806601,0.1653388577,0.1639261821,0.03058760891,5.35923493
0.038,189.6145714,1.072391758,36444.942,878.1487405,0.238007781,0.238007781,1,-5.495972148e-06,0.001127004548,-0.0004147026766,0.0823591633,0.001561432366,0.00108929654,0.001118706433,0.0003659597252,0.374435418,0.001795168051,0.9999005667,0.0008272349798,0.4607661799,0.0001686386329,0.1725443338,4.900845943,4.900845943,4.900845943,4.900845943,0,0,-0.01477910851,2.751855961,-4.809264587,895.480496,0.4420243266,-87.78519105,-4.36724026,807.6953049,-0.001997903498,0.3720077329,-2.147099554e-07,4.264098901e-05,-0.0009206579069,0.1714256274,0.03968768281,0.02768717696,0.02843470413,12.53208027,24350,1046.770857,0.02872197895,6.893483447e-07,0,0.008830647186,0.1653387877,0.0001907017314,0.0668033146,0.0140360201,0.01441497876,1,capture,5.008738647,11.50030585,26.4,30.09057618,0.0004754467945,7976.28935,625.9198648,0.0217681704,11.50027803,6299.992953,338.0046737,1216.816825,217.4894935,-0.02008023555,3.713721025,0.08236020737,0.1725444162,0.1709829839,0.03361060859,5.0871731
0.04,189.5942857,1.073171646,36497.97366,878.7874129,0.2383541102,0.2383541102,1,-6.36549265e-06,0.001299463971,-0.0004552071476,0.09008823655,0.001724257734,0.001144785307,0.001289391846,0.000403196075,0.3896906611,0.001892650069,0.9999003869,0.0008721558635,0.4607660971,0.0001857975897,0.1795741329,4.904410299,4.904410299,4.904410299,4.904410299,0,0,-0.01541680876,2.866128219,-5.01624169,932.5660118,0.4854982685,-96.08303185,-4.530743421,836.4829799,-0.002081082344,0.3868925746,-2.355096404e-07,4.660877648e-05,-0.0009589877173,0.1782847411,0.04385961501,0.02911968021,0.03279801905,12.53176696,24350,1049.839958,0.02876433546,8.406142489e-07,0,0.008752437715,0.1725443338,0.0002007790529,0.07499277948,0.01477349351,0.01663964872,1,capture,5.009222205,11.50919069,26.4,30.09528535,0.0005770899741,7975.037305,626.1257172,0.02290437209,11.5091583,6299.992193,338.2504881,1217.701757,217.4662257,-0.02083423946,3.846496059,0.0900893866,0.1795742291,0.1778499713,0.03673811166,4.841021034
0.042,189.574,1.073951517,36551.04293,879.426074,0.238700685,0.238700685,1,-7.317490069e-06,0.001487638365,-0.0004971768106,0.09807364991,0.001901932904,0.001200067793,0.001475529079,0.0004418961964,0.4045738206,0.00198990105,0.9999001981,0.0009169702827,0.4607660101,0.00020363107,0.1864324714,4.907974592,4.907974592,4.907974592,4.907974592,0,0,-0.01604213569,2.977714787,-5.219148855,968.7698085,0.5305893356,-104.6646417,-4.688559519,864.1051668,-0.002162349772,0.4013718009,-2.570366131e-07,5.070332782e-05,-0.0009964367233,0.1849569423,0.04841588233,0.03054908897,0.03756129424,12.53144927,24350,1052.915732,0.02880672197,1.022781269e-06,0,0.008679921509,0.1795741329,0.0002108603617,0.08294424612,0.01551049828,0.01907075557,1,capture,5.00970134,11.51808152,26.4,30.09998132,0.0006938105781,7973.784847,626.3315904,0.02403966351,11.51804385,6299.991395,338.4962974,1218.586671,217.4429578,-0.02156225047,3.973939536,0.0980749101,0.1864325826,0.1845306497,0.03996553293,4.617244815
0.044,189.5537143,1.074731371,36604.14981,880.0647236,0.2390475054,0.2390475054,1,-8.354843617e-06,0.001692029944,-0.000540560635,0.106304948,0.002095164072,0.001255141502,0.00167759718,0.0004820187779,0.4190939713,0.002086922038,0.9999000003,0.0009616787183,0.460765919,0.0002221200371,0.1931235311,4.911538821,4.911538821,4.911538821,4.911538821,0,0,-0.01665529605,3.086662588,-5.418054633,1004.107431,0.5772459163,-113.5193596,-4.840808716,890.5880714,-0.002241741675,0.4154534472,-2.79262928e-07,5.49189658e-05,-0.001033021465,0.1914459339,0.0533753434,0.03197532877,0.04273763719,12.53112697,24350,1055.998381,0.02884914378,1.241161966e-06,0,0.00861274336,0.1864324714,0.0002209456533,0.09066606554,0.01624699231,0.0217154202,1,capture,5.01017586,11.52697834,26.4,30.10466277,0.000826935946,7972.531978,626.5374882,0.02517405236,11.52693458,6299.990558,338.7421016,1219.471566,217.4196899,-0.0222648129,4.096170277,0.1063063223,0.1931236588,0.1910284948,0.04328839746,4.412926003
0.046,189.5334286,1.075511208,36657.29426,880.7033614,0.2393945712,0.2393945712,1,-9.480331483e-06,0.001913120247,-0.0005853086578,0.1147719084,0.002304589054,0.001310004044,0.001896053826,0.0005235235422,0.433259967,0.002183714116,0.9998997936,0.001006281669,0.4607658237,0.0002412459305,0.1996513919,4.915102985,4.915102985,4.915102985,4.915102985,0,0,-0.01725649211,3.193017569,-5.613026084,1038.5941,0.6254174035,-122.6367456,-4.987608681,915.9573548,-0.002319293146,0.429145374,-3.021612718e-07,5.925015007e-05,-0.001068758113,0.1977553381,0.05875516935,0.03339832748,0.04833964881,12.53079981,24350,1059.088132,0.02889160679,1.501686829e-06,0,0.008550570276,0.1931235311,0.0002310349239,0.09816623081,0.0169829346,0.02458052561,1,capture,5.010645562,11.53588115,26.4,30.10932832,0.000977833156,7971.278697,626.7434146,0.02630754672,11.53583035,6299.989683,338.9879005,1220.356442,217.396422,-0.02294245984,4.213304646,0.1147734009,0.1996515376,0.1973469486,0.04670233817,4.225633155
0.048,189.5131429,1.076291027,36710.47627,881.3419873,0.2397418823,0.2397418823,1,-1.069663294e-05,0.002151370593,-0.0006313719621,0.1234645374,0.00253078457,0.001364653135,0.002131335817,0.0005663712219,0.4470804453,0.002280278407,0.9998995781,0.001050779653,0.4607657244,0.0002609906555,0.2060200342,4.918667082,4.918667082,4.918667082,4.918667082,0,0,-0.01784592175,3.29682473,-5.804128817,1072.244723,0.6750541749,-132.0065768,-5.129074642,940.2381458,-0.002395038497,0.442455271,-3.257049501e-07,6.369147412e-05,-0.00110366248,0.2038886983,0.06457102307,0.0348180153,0.05437943389,12.53046749,24350,1062.185237,0.02893411758,1.810934482e-06,0,0.00849309009,0.1996513919,0.00024112817,0.1054523954,0.01771828528,0.0276727213,1,capture,5.01111024,11.54478994,26.4,30.11397656,0.001147907248,7970.025005,626.949374,0.02744015513,11.54473103,6299.988769,339.233694,1221.241298,217.3731541,-0.02359571338,4.325456607,0.1234661517,0.2060201995,0.2034894149,0.05020309351,4.053324221
