time_s,mass_kg,mach,dynamic_pressure_pa,indicated_speed_kmh,base_indicated_speed_q_ratio,fin_force_speed_scale,fin_authority_scale,pitch_rad,yaw_rad,pitch_rate_rad_s,yaw_rate_rad_s,angle_of_attack_rad,pitch_alpha_rad,yaw_alpha_rad,pitch_fin_command,yaw_fin_command,pitch_requested_fin_command,yaw_requested_fin_command,pitch_requested_fin_angle_rad,yaw_requested_fin_angle_rad,actual_pitch_fin_angle_rad,actual_yaw_fin_angle_rad,pitch_natural_frequency_rad_s,yaw_natural_frequency_rad_s,pitch_residual_rate_damping_per_s,yaw_residual_rate_damping_per_s,pitch_tail_rate_damping_per_s,yaw_tail_rate_damping_per_s,pitch_fin_moment_equivalent_g,yaw_fin_moment_equivalent_g,pitch_tail_moment_nm,yaw_tail_moment_nm,pitch_residual_damping_moment_nm,yaw_residual_damping_moment_nm,pitch_total_moment_nm,yaw_total_moment_nm,pitch_tail_authority_fraction,yaw_tail_authority_fraction,pitch_tail_rate_incidence_rad,yaw_tail_rate_incidence_rad,pitch_tail_effective_incidence_rad,yaw_tail_effective_incidence_rad,trajectory_lateral_load_g,trajectory_pitch_normal_acceleration_g,trajectory_yaw_normal_acceleration_g,axial_specific_force_g,thrust_n,drag_n,total_cda_m2,cda_alpha_m2,fin_drag_n,pitch_pid_output,yaw_pid_output,pitch_pid_integral,yaw_pid_integral,pid_feedback_pitch_g,pid_feedback_yaw_g,midcourse_weight,pcc_capture_mode,pcc_capture_ratio,pcc_envelope_g,pcc_routed_alpha_deg,heading_error_deg,j_psi_actual_deg,distance_to_target_m,closing_speed_mps,commanded_accel_body_pitch_g,commanded_accel_body_yaw_g,altitude_m,speed_mps,speed_kmh,inertia_kg_m2,pitch_angular_accel_rad_s2,yaw_angular_accel_rad_s2,omega_total_rad_s,delta_total_rad,trim_deficit_rad,predicted_deficit_rad,zeta_implied
0.02,189.7971429,1.065372058,35969.35313,872.4002169,0.2349018946,0.2349018946,1,-8.378046081e-07,0.0001648651258,-0.0001219471971,0.02272208892,0.0006038569641,0.0005810990262,0.0001642167922,9.342075631e-05,0.1964049168,0.0008144891096,0.8976390791,0.0003753263556,0.4136428593,4.304940556e-05,0.09050574251,4.868764101,4.868764101,9.737528203,9.737528203,0,0,-0.008524475054,1.431306803,-2.776617387,466.209512,0.258509671,-48.16740253,-2.518107716,418.0421095,-0.001167611999,0.1960485528,-6.355348352e-08,1.184174739e-05,-0.0005380496206,0.09034152572,0.01524383592,0.01466933218,0.004145506844,12.53473051,24350,1019.425677,0.02834150709,1.031004452e-07,0,0.009851319599,0.08242731459,0.0001001348957,-0.01758594829,0.007385410515,0.00208709391,1,capture,5.554566986,10.28905152,23.69999968,30.04780126,3.714677674e-05,7987.539237,624.0675276,0.01036086633,10.28904617,6299.998043,335.7921284,1208.851662,217.6989045,-0.01156692874,1.920276588,0.02272241616,0.09050575275,0.08990189578,0.009333956498,9.631702891
0.022,189.7768571,1.066152085,36022.04538,873.0389815,0.2352460072,0.2352460072,1,-1.105167109e-06,0.000214497688,-0.0001457964869,0.02689760243,0.0006731015785,0.0006383202972,0.0002135718455,0.0001131886583,0.2135081868,0.000903904737,0.8976389881,0.0004165301497,0.4136428174,5.2158692e-05,0.09838713458,4.872328972,4.872328972,9.744657945,9.744657945,0,0,-0.009300331394,1.557670546,-3.029007845,507.3148584,0.3092598079,-57.05451167,-2.719748037,450.2603467,-0.001272018969,0.2130447183,-7.592708662e-08,1.400758437e-05,-0.0005861616052,0.09817356273,0.01700478763,0.01612609716,0.00539553451,12.53444984,24350,1022.440545,0.02838374487,1.281013186e-07,0,0.009700288223,0.09050574251,0.0001101646503,-0.007905438005,0.008125100854,0.002718529369,1,capture,5.555152911,10.29698304,23.69999946,30.05257937,5.304686433e-05,7986.290896,624.273341,0.01139209561,10.2969765,6299.997633,336.0379851,1209.736746,217.6756366,-0.01249449906,2.068492155,0.02689799757,0.0983871484,0.09771404683,0.01104112539,8.850007889
0.024,189.7565714,1.066932098,36074.7754,873.6777366,0.2355903665,0.2355903665,1,-1.422033314e-06,0.0002727672715,-0.0001714447626,0.0313581847,0.0007464828593,0.0006953650922,0.0002714848943,0.0001346500542,0.2301943014,0.0009931058899,0.8976388854,0.0004576351114,0.4136427701,6.204836076e-05,0.1060762964,4.87589379,4.87589379,9.751787581,9.751787581,0,0,-0.01006322735,1.681209134,-3.277123691,547.4913851,0.3638914513,-66.55773656,-2.91323224,480.9336486,-0.001374349477,0.2296051568,-8.921877926e-08,1.631860266e-05,-0.0006333167314,0.1058048115,0.01887299513,0.01758060816,0.006863829971,12.53416596,24350,1025.461071,0.02842598631,1.575549536e-07,0,0.009559445043,0.09838713458,0.0001201973202,0.001475779041,0.008864783461,0.003460993861,1,capture,5.555735633,10.30491995,23.69999912,30.05735482,7.347479166e-05,7985.042143,624.4791441,0.012422453,10.30491208,6299.997184,336.2838373,1210.621814,217.6523687,-0.01338479456,2.209641234,0.03135865336,0.1060763146,0.1053298317,0.01286273029,8.18876159
0.026,189.7362857,1.067712095,36127.54318,874.316482,0.2359349724,0.2359349724,1,-1.791927928e-06,0.0003402301503,-0.0001988189435,0.03609000842,0.0008248830128,0.0007522302088,0.0003384991843,0.0001577584239,0.2464734348,0.001082093214,0.8976387699,0.0004986415381,0.4136427168,7.269697484e-05,0.1135779164,4.879458554,4.879458554,9.758917108,9.758917108,0,0,-0.01081338877,1.801974918,-3.521039818,586.7564339,0.4222565145,-76.64883886,-3.098783303,510.107595,-0.001474643095,0.2457388637,-1.033885468e-07,1.87672938e-05,-0.0006795332339,0.1132394172,0.02087102115,0.01903277609,0.008564634138,12.53387884,24350,1028.487293,0.02846823233,1.923876112e-07,0,0.009428153695,0.1060762964,0.0001302328969,0.01056903473,0.009604409838,0.004321927164,1,capture,5.556315032,10.31286227,23.69999863,30.06212685,9.917703279e-05,7983.792979,624.6849391,0.01345194209,10.3128529,6299.996696,336.5296851,1211.506866,217.6291008,-0.01423882785,2.343930996,0.03609055606,0.1135779397,0.1127530567,0.0147928528,7.622130649
0.028,189.716,1.068492078,36180.34872,874.9552175,0.2362798249,0.2362798249,1,-2.218231483e-06,0.0004174153516,-0.0002278479395,0.04107965329,0.0009092152908,0.0008089125937,0.0004151299326,0.0001824683983,0.262355513,0.001170867375,0.89763864,0.0005395497369,0.413642657,8.408362758e-05,0.1208965686,4.883023263,4.883023263,9.766046526,9.766046526,0,0,-0.01155103703,1.920019239,-3.760829629,625.1270101,0.4842107499,-87.30037134,-3.276618879,537.8266388,-0.001572938565,0.2614546468,-1.183975261e-07,2.134638274e-05,-0.0007248289661,0.1204814387,0.02302228275,0.02048251536,0.0105115207,12.53358842,24350,1031.519255,0.02851048405,2.337361272e-07,0,0.009305817593,0.1135779164,0.0001402713722,0.01938513551,0.01034393312,0.005308453932,1,capture,5.556890982,10.32080999,23.69999795,30.06689468,0.000130944845,7982.543404,624.8907283,0.01448056672,10.32079893,6299.996169,336.7755283,1212.391902,217.605833,-0.01505758754,2.471563521,0.04108028517,0.1208965979,0.1199873826,0.01682575853,7.131172265
0.03,189.6957143,1.069272045,36233.19199,875.593943,0.2366249238,0.2366249238,1,-2.704184279e-06,0.0005048254601,-0.000258462604,0.04631409601,0.001000400907,0.000865409339,0.0005018651726,0.0002087357316,0.2778502198,0.001259429061,0.8976384941,0.0005803600243,0.4136425897,9.618792994e-05,0.1280367155,4.886587916,4.886587916,9.773175831,9.773175831,0,0,-0.01227638911,2.035392449,-3.996565074,662.61979,0.5496136627,-98.48565923,-3.446951411,564.1341307,-0.001669273823,0.2767611311,-1.342079765e-07,2.404882182e-05,-0.000769221409,0.1275348503,0.02535046949,0.02192974376,0.01271741492,12.53329465,24350,1034.557013,0.02855274284,2.82970092e-07,0,0.009191877445,0.1208965686,0.0001503127386,0.02793439074,0.01108330803,0.006427391856,1,capture,5.55746335,10.3287631,23.699997,30.07165748,0.0001696119442,7981.293416,625.096514,0.015508331,10.32875015,6299.995603,337.0213669,1213.276921,217.5825651,-0.01584203867,2.592735914,0.0463148172,0.1280367516,0.1270363507,0.01895589233,6.701681382
0.032,189.6754286,1.070051997,36286.07297,876.2326583,0.236970269,0.236970269,1,-3.25289022e-06,0.0006029374017,-0.0002905956875,0.05178070045,0.001099347109,0.0009217176779,0.0005991665777,0.0002365172742,0.292967003,0.00134777898,0.8976383299,0.0006210727271,0.4136425141,0.0001089899982,0.1350027106,4.890152511,4.890152511,9.780305023,9.780305023,0,0,-0.01298965773,2.148143933,-4.228316677,699.2511277,0.6183284249,-110.1787822,-3.609988253,589.0723456,-0.001763686015,0.2916667622,-1.507832519e-07,2.686778481e-05,-0.0008127276798,0.134403544,0.02787898819,0.02337438237,0.01519461191,12.53299743,24350,1037.600631,0.02859501031,3.417134391e-07,0,0.009085808922,0.1280367155,0.0001603569888,0.03622663932,0.01182249086,0.007685259645,1,capture,5.558031994,10.33672161,23.69999572,30.07641437,0.0002160522503,7980.043018,625.3022989,0.0165352393,10.33670652,6299.994999,337.2672009,1214.161923,217.5592972,-0.01659312334,2.707640414,0.05178151586,0.1350027546,0.1339034075,0.02117787359,6.322797561
0.034,189.6551429,1.070831934,36338.99166,876.8713632,0.2373158604,0.2373158604,1,-3.867320563e-06,0.0007122032089,-0.0003241817923,0.0574672081,0.001206928094,0.0009778349815,0.0007074702638,0.0002657709471,0.3077150796,0.001435917863,0.897638145,0.0006616881821,0.4136424289,0.0001224704417,0.1417988013,4.893717049,4.893717049,9.787434098,9.787434098,0,0,-0.01369105141,2.258322127,-4.456153573,735.0370625,0.690221792,-122.3545563,-3.765931781,612.6825062,-0.001856211513,0.3061798109,-1.680877732e-07,2.979666123e-05,-0.0008553645398,0.141091331,0.03063047744,0.02481635548,0.0179547946,12.5326967,24350,1040.650182,0.02863728834,4.118652733e-07,0,0.008987120472,0.1350027106,0.0001704041163,0.04427127484,0.01256143938,0.00908828484,1,capture,5.558596769,10.34468551,23.69999404,30.08116445,0.0002711777014,7978.792207,625.5080856,0.01756129629,10.34466801,6299.994355,337.5130301,1215.046908,217.5360293,-0.01731176115,2.81646451,0.05746812248,0.1417988542,0.1405919261,0.02348649172,5.986076071
0.036,189.6348571,1.071611854,36391.94802,877.5100575,0.2376616979,0.2376616979,1,-4.550317574e-06,0.0008330507659,-0.0003591573285,0.06336172876,0.001323969955,0.001033758754,0.0008271875723,0.0002964557158,0.322103442,0.001523846463,0.8976379363,0.0007022067365,0.4136423327,0.0001366103513,0.1484291313,4.897281528,4.897281528,9.794563055,9.794563055,0,0,-0.01438077459,2.365974542,-4.680143529,769.9933249,0.7651640214,-134.9885171,-3.914979508,635.0048078,-0.001946885938,0.3203083768,-1.860870016e-07,3.282905063e-05,-0.0008971484031,0.1476019437,0.03362642207,0.02625559049,0.02100905113,12.53239236,24350,1043.705752,0.02867957911,4.956197926e-07,0,0.008895351271,0.1417988013,0.0001804541149,0.05207726923,0.01330011289,0.01064241145,1,capture,5.559157521,10.35265481,23.69999186,30.08590677,0.0003359361348,7977.540985,625.7138768,0.01858650689,10.35263456,6299.993673,337.7588545,1215.931876,217.5127614,-0.01799884973,2.919391045,0.06336274667,0.1484291942,0.1471052242,0.02587670172,5.684852181
0.038,189.6145714,1.072391759,36444.94205,878.1487411,0.2380077813,0.2380077813,1,-5.304598103e-06,0.0009658845369,-0.0003954604705,0.06945273133,0.001451240158,0.001089486632,0.0009587058338,0.0003285315656,0.3361408629,0.001611565558,0.8976377003,0.0007426287481,0.4136422239,0.0001513912878,0.1548977433,4.900845946,4.900845946,9.801691893,9.801691893,0,0,-0.01505902767,2.471147779,-4.900352984,804.1353438,0.8430287922,-148.0569022,-4.057324192,656.0784416,-0.002035744173,0.3340603923,-2.047474123e-07,3.595875714e-05,-0.0009380953437,0.1539390375,0.03688688129,0.02769201784,0.02436789198,12.53208429,24350,1046.767439,0.02872188512,5.954851793e-07,0,0.008810069305,0.1484291313,0.0001905069788,0.05965319497,0.01403847208,0.01235330744,1,capture,5.559714092,10.36062949,23.69998906,30.09064035,0.0004113092331,7976.289352,625.9196755,0.01961087634,10.36060615,6299.992953,338.0046739,1216.816826,217.4894935,-0.01865526525,3.016598323,0.06945385718,0.1548978173,0.1534465771,0.02834361983,5.413796052
0.04,189.5942857,1.073171647,36497.97373,878.7874137,0.2383541106,0.2383541106,1,-6.132757064e-06,0.001111086275,-0.0004330311151,0.07572903495,0.00158944149,0.001145016375,0.001102389111,0.0003619594773,0.3498359012,0.001699075947,0.8976374331,0.0007829545852,0.4136421008,0.0001667952707,0.1612085813,4.904410304,4.904410304,9.808820607,9.808820607,0,0,-0.01572600717,2.573887555,-5.116847072,837.4782524,0.9236931269,-161.5366348,-4.193153945,675.9416176,-0.002122820378,0.347443626,-2.240364692e-07,3.917978412e-05,-0.0009782211041,0.1601061922,0.04043032909,0.02912557089,0.02804126657,12.53177236,24350,1049.835352,0.0287642092,7.143013538e-07,0,0.008730869567,0.1548977433,0.0002005627028,0.06700724614,0.01477647909,0.01422637199,1,capture,5.560266318,10.36860956,23.69998554,30.09536418,0.0004983105337,7975.037307,626.1254846,0.02063441014,10.3685827,6299.992193,338.2504884,1217.701758,217.4662257,-0.01928186288,3.108260216,0.07573027301,0.1612086676,0.1596192261,0.03088251933,5.168594712
0.042,189.574,1.073951518,36551.04303,879.4260751,0.2387006857,0.2387006857,1,-7.037270836e-06,0.001269015713,-0.0004718108397,0.08217980023,0.001739209913,0.001200345869,0.001258578926,0.0003967014035,0.3631969068,0.001786378452,0.8976371302,0.000823184627,0.4136419612,0.0001828047672,0.167365493,4.907974599,4.907974599,9.815949197,9.815949197,0,0,-0.01638190574,2.674238714,-5.32968965,870.0368948,1.007037315,-175.4053074,-4.322652335,694.6315874,-0.002208148013,0.3604656869,-2.439225996e-07,4.248632889e-05,-0.001017541102,0.1661069141,0.04427359344,0.03055618587,0.03203857957,12.53145644,24350,1052.909614,0.02880655452,8.552565052e-07,0,0.008657372369,0.1612085813,0.0002106212821,0.07414725816,0.01551409741,0.01626674273,1,capture,5.560814031,10.37659501,23.69998115,30.10007721,0.0005979835002,7973.78485,626.3313072,0.02165711411,10.37656415,6299.991395,338.4962979,1218.586672,217.4429578,-0.01987947726,3.194546259,0.0821811546,0.1673655929,0.1656263829,0.03348882638,4.945720733
0.044,189.5537143,1.074731373,36604.14994,880.0647251,0.2390475063,0.2390475063,1,-8.020500584e-06,0.00144001124,-0.0005117428623,0.08879452077,0.0019011155,0.00125547312,0.001427594966,0.0004327202454,0.3762320258,0.001873473919,0.8976367866,0.0008633192638,0.4136418029,0.0001994026817,0.1733722323,4.91153883,4.91153883,9.82307766,9.82307766,0,0,-0.01702691229,2.77224525,-5.53894333,901.8258321,1.092944839,-189.6411661,-4.445998491,712.1846659,-0.002291759847,0.3731340271,-2.643751702e-07,4.587277765e-05,-0.001056070439,0.1719446373,0.04843187385,0.03198380178,0.03636870671,12.53113636,24350,1055.990362,0.02884892462,1.021902325e-06,0,0.00858922176,0.167365493,0.0002206827123,0.08108072637,0.01625129187,0.01847930264,1,capture,5.561357057,10.38458584,23.69997576,30.10477838,0.0007113996545,7972.531981,626.5371465,0.02267899435,10.38455045,6299.990558,338.7421022,1219.471568,217.4196899,-0.02044892297,3.275621754,0.0887959954,0.173372347,0.1714712315,0.03615811601,4.742261223
