time_s,mass_kg,mach,dynamic_pressure_pa,indicated_speed_kmh,base_indicated_speed_q_ratio,fin_force_speed_scale,fin_authority_scale,pitch_rad,yaw_rad,pitch_rate_rad_s,yaw_rate_rad_s,angle_of_attack_rad,pitch_alpha_rad,yaw_alpha_rad,pitch_fin_command,yaw_fin_command,pitch_requested_fin_command,yaw_requested_fin_command,pitch_requested_fin_angle_rad,yaw_requested_fin_angle_rad,actual_pitch_fin_angle_rad,actual_yaw_fin_angle_rad,pitch_natural_frequency_rad_s,yaw_natural_frequency_rad_s,pitch_residual_rate_damping_per_s,yaw_residual_rate_damping_per_s,pitch_tail_rate_damping_per_s,yaw_tail_rate_damping_per_s,pitch_fin_moment_equivalent_g,yaw_fin_moment_equivalent_g,pitch_tail_moment_nm,yaw_tail_moment_nm,pitch_residual_damping_moment_nm,yaw_residual_damping_moment_nm,pitch_total_moment_nm,yaw_total_moment_nm,pitch_tail_authority_fraction,yaw_tail_authority_fraction,pitch_tail_rate_incidence_rad,yaw_tail_rate_incidence_rad,pitch_tail_effective_incidence_rad,yaw_tail_effective_incidence_rad,trajectory_lateral_load_g,trajectory_pitch_normal_acceleration_g,trajectory_yaw_normal_acceleration_g,axial_specific_force_g,thrust_n,drag_n,total_cda_m2,cda_alpha_m2,fin_drag_n,pitch_pid_output,yaw_pid_output,pitch_pid_integral,yaw_pid_integral,pid_feedback_pitch_g,pid_feedback_yaw_g,midcourse_weight,pcc_capture_mode,pcc_capture_ratio,pcc_envelope_g,pcc_routed_alpha_deg,heading_error_deg,j_psi_actual_deg,distance_to_target_m,closing_speed_mps,commanded_accel_body_pitch_g,commanded_accel_body_yaw_g,altitude_m,speed_mps,speed_kmh,inertia_kg_m2,pitch_angular_accel_rad_s2,yaw_angular_accel_rad_s2,omega_total_rad_s,delta_total_rad,trim_deficit_rad,predicted_deficit_rad,zeta_implied
0.2,187.9714286,1.13544156,40857.42326,929.7901433,0.2668239847,0.2668239847,1,-0.0004808341379,0.08670402702,-0.005688958222,0.9343191863,0.08305535674,0.004828855027,0.08291486261,0.005214831069,0.8925208377,0.008345138655,0.9998673535,0.003845540034,0.4607508749,0.002403056735,0.4112843123,5.189050603,5.189050603,5.189050603,5.189050603,0,0,-0.04365543768,5.909441066,-14.08279681,1906.325126,6.364716525,-1045.301535,-7.71808028,861.023591,-0.005264182123,0.7125887556,-2.781862854e-06,0.0004568758877,-0.002425798293,0.3283694497,2.243123466,0.129598662,2.239376491,12.44453465,24350,1326.183405,0.03245881161,0.001950417918,0,0.008449656725,0.3989176716,0.001018425908,0.3199680522,0.06971098271,1.201040301,1,capture,5.010107487,12.23862789,26.4,30.26931105,0.2170970661,7873.515579,643.1509488,0.11237967,12.19602348,6299.808473,357.8780627,1288.361026,215.604795,-0.03579734987,3.993527096,0.9343365058,0.4112913325,0.3282359758,0.3601184792,0.9114666277
0.22,187.7685714,1.143176137,41416.18441,936.1264018,0.2704730371,0.2704730371,1,-0.0005998104429,0.1061881406,-0.006281927206,1.011406442,0.1011720362,0.005192341012,0.101038708,0.006014496709,0.9139886166,0.009213159269,0.999859732,0.004245534349,0.4607473628,0.002771552258,0.4211769224,5.224412524,5.224412524,5.224412524,5.224412524,0,0,-0.04416107797,5.8401001,-14.23053711,1881.923292,7.068379144,-1138.027228,-7.162157971,743.896064,-0.005253311013,0.694726297,-3.051035632e-06,0.0004912245866,-0.002420788754,0.3201382144,2.75220431,0.1399324794,2.748644659,12.40343089,24350,1386.052299,0.03346644118,0.002894098872,0,0.00857838604,0.3973034513,0.001122692765,0.32,0.07585650748,1.483548057,1,capture,5.001776062,12.33202323,26.4,30.24085446,0.2950307652,7860.629919,645.4221871,0.1237254706,12.26844706,6299.768754,360.3161004,1297.137961,215.3721162,-0.03325480614,3.454003597,1.011425951,0.4211860414,0.3200140051,0.3871922236,0.8264990505
0.24,187.5657143,1.150881425,41976.62805,942.4389475,0.2741330771,0.2741330771,1,-0.000729780883,0.1270968838,-0.006817230129,1.076828994,0.1204368113,0.005539855545,0.1203093326,0.006828267877,0.9311611602,0.01008335255,0.9998513349,0.004646529854,0.4607434933,0.003146547777,0.4290902366,5.259642108,5.259642108,5.259642108,5.259642108,0,0,-0.04425056156,5.709139703,-14.24396724,1837.734845,7.71408068,-1218.492787,-6.529886556,619.2420572,-0.005193675008,0.6700799978,-3.288854474e-06,0.0005194974776,-0.002393307768,0.3087809039,3.299653068,0.1497711196,3.296252263,12.34944904,24350,1458.152542,0.03473724809,0.004101199345,0,0.008714596485,0.3954861356,0.001227479644,0.32,0.08184955098,1.790276284,1,capture,4.990905699,12.42569441,26.4,30.19657642,0.3888824635,7847.698401,647.7368887,0.1352180037,12.33505628,6299.725381,362.744926,1305.881733,215.1394373,-0.03035188079,2.878328887,1.076850574,0.4291017733,0.308664962,0.4094767482,0.7538033926
0.26,187.3628571,1.158549048,42538.09719,948.7209275,0.2777998143,0.2777998143,1,-0.0008694264181,0.1491922218,-0.007288758457,1.130141707,0.1405961562,0.005873685254,0.1404734101,0.007654686238,0.9448973493,0.01096035968,0.9998421057,0.005050665267,0.4607392404,0.003527371275,0.4354200373,5.294701107,5.294701107,5.294701107,5.294701107,0,0,-0.04396194254,5.526296478,-14.13575792,1776.954899,8.2936381,-1285.951012,-5.842119818,491.0038872,-0.005091694615,0.6400584776,-3.493060825e-06,0.0005416085256,-0.002346313979,0.2949466272,3.879007921,0.1591318021,3.875742447,12.28152399,24350,1543.644178,0.03628851029,0.005589066502,0,0.008856577877,0.3934958193,0.001332816462,0.32,0.08770226117,2.118036851,1,capture,4.977374893,12.51953912,26.4,30.13558154,0.4995279491,7834.720145,650.096254,0.1468932608,12.39524651,6299.67837,365.1619007,1314.582843,214.9067585,-0.0271844397,2.284729855,1.13016521,0.4354343249,0.2948381687,0.426904253,0.6906423785
0.28,187.16,1.166170111,43099.88001,954.965059,0.2814686,0.2814686,1,-0.001017312729,0.1722304342,-0.007691987044,1.171217575,0.1613947109,0.00619612436,0.161275729,0.008493505468,0.9558842739,0.01184878239,0.999831972,0.00546006111,0.4607345707,0.003913909242,0.440482944,5.329548879,5.329548879,5.329548879,5.329548879,0,0,-0.04332567385,5.300482254,-13.91608545,1702.500098,8.800525453,-1340.008768,-5.115559999,362.49133,-0.004952594808,0.6059026566,-3.662211004e-06,0.0005576252102,-0.002282215118,0.279207215,4.483531705,0.168037803,4.480381663,12.19904381,24350,1643.287391,0.03812742381,0.007364969945,0,0.009003364606,0.3913425107,0.001438735524,0.32,0.09342918071,2.463387525,1,capture,4.961094654,12.61344651,26.4,30.05719095,0.6276252936,7821.694251,652.5005931,0.158786409,12.44862226,6299.627737,367.5642204,1323.231194,214.6740797,-0.02382942555,1.688565898,1.171242834,0.4405003322,0.2791056212,0.4395279452,0.6350122314
0.3,186.9571429,1.173735488,43661.23095,961.1638734,0.2851345653,0.2851345653,1,-0.001171925227,0.1959679741,-0.00802364643,1.200197426,0.1825811142,0.006509408655,0.1824650401,0.009345415335,0.9646715884,0.0127530548,0.9998208467,0.005876760688,0.460729444,0.004306479531,0.444532244,5.36414374,5.36414374,5.36414374,5.36414374,0,0,-0.04236519282,5.039893251,-13.59283277,1617.045069,9.229556341,-1380.580496,-4.363276433,236.4645737,-0.004780537669,0.5687074206,-3.795490971e-06,0.0005677391862,-0.002202929124,0.2620672039,5.106384241,0.1765184355,5.103332368,12.10189632,24350,1757.386238,0.04025049683,0.009425493282,0,0.009154427488,0.3890442306,0.001545271195,0.32,0.09904685615,2.822722011,1,capture,4.942008145,12.70730048,26.4,29.96094192,0.7736154927,7808.619824,654.9493754,0.1709312022,12.49502234,6299.573498,369.9490095,1331.816434,214.4414008,-0.02034717371,1.102700191,1.200224246,0.4445531034,0.2619719892,0.4474989128,0.5854136886
0.32,186.7542857,1.181236147,44221.39429,967.3099764,0.2887927748,0.2887927748,1,-0.001331698915,0.2201663808,-0.008281438663,1.217445727,0.2039128115,0.006815663019,0.203798875,0.01021179742,0.9716989968,0.01367732578,0.99980863,0.006302675847,0.4607238144,0.004705718794,0.4477705581,5.398444426,5.398444426,5.398444426,5.398444426,0,0,-0.04109756526,4.752088729,-13.17180811,1523.048882,9.576604997,-1407.84679,-3.595203108,115.2020926,-0.004578752777,0.5294386498,-3.892558487e-06,0.0005722409947,-0.002109944225,0.2439716831,5.740774973,0.1846088962,5.737805926,11.99048481,24350,1885.759851,0.04264360908,0.01175659094,0,0.00930948854,0.3866244676,0.00165245956,0.32,0.1045735006,3.192353542,1,capture,4.920089595,12.80098334,26.4,29.84658251,0.9377279548,7795.495988,657.4413052,0.1833595038,12.53453042,6299.515667,372.3134208,1340.328315,214.208722,-0.01678364482,0.5378029966,1.217473893,0.4477952841,0.2438824726,0.4510461894,0.5407039863
0.34,186.5514286,1.188663462,44779.62861,973.3963081,0.2924383866,0.2924383866,1,-0.001495043208,0.2445963607,-0.008463795653,1.223511423,0.2251599633,0.007116862474,0.2250474602,0.01109450889,0.9773182397,0.01462535474,0.9997952115,0.00673953897,0.460717631,0.005112482829,0.4503599727,5.432411535,5.432411535,5.432411535,5.432411535,0,0,-0.03953421849,4.444045377,-12.65699071,1422.773567,9.838366216,-1422.216927,-2.818624497,0.5566402209,-0.004349668943,0.4889467125,-3.953411224e-06,0.0005714981776,-0.002004379645,0.2253125125,6.380096585,0.1923499572,6.3771964,11.86571422,24350,2027.741054,0.04528266796,0.01433424161,0,0.009468409714,0.3841103841,0.001760338071,0.32,0.110028711,3.568592208,1,capture,4.895342637,12.89437963,26.4,29.71406224,1.119990009,7782.321897,659.9744172,0.1961009202,12.56747141,6299.454258,374.6547362,1348.75705,213.9760432,-0.01317261716,0.00260141375,1.223540697,0.4503889902,0.2252290269,0.4504595019,0.4999983926
0.36,186.3485714,1.196009519,45335.23096,979.4163898,0.2960668101,0.2960668101,1,-0.001660361834,0.2690411254,-0.008569679454,1.219092927,0.2461085562,0.007414806173,0.2459968335,0.01199569172,0.9818106862,0.01560042305,0.9997804723,0.007188862147,0.460710839,0.005527758693,0.4524301459,5.466008911,5.466008911,5.466008911,5.466008911,0,0,-0.03768177458,4.122192806,-12.05080723,1318.296482,10.01215476,-1424.29447,-2.038652467,-105.997988,-0.004095048479,0.4479772933,-3.978279623e-06,0.0005659362848,-0.00188704748,0.2064333125,7.0180399,0.1997875075,7.015195578,11.7289513,24350,2182.200605,0.04813476315,0.01712560045,0,0.009631126162,0.3815314525,0.001868945179,0.32,0.1154332398,3.947815884,1,capture,4.867798203,12.98737987,26.4,29.5635195,1.320239664,7769.096753,662.5461849,0.2091825406,12.59439507,6299.389284,376.9704612,1357.09366,213.7433643,-0.009537851496,-0.495912415,1.219123048,0.4524639136,0.2063553574,0.4460742993,0.4626031082
0.38,186.1457143,1.203267506,45887.569,985.3646465,0.2996739156,0.2996739156,1,-0.00182606795,0.2932990652,-0.008598423844,1.205006633,0.2665628067,0.007711103284,0.2664512503,0.01291760584,0.9854014065,0.0166052623,0.9997642878,0.007651904131,0.460703381,0.00595258778,0.4540847929,5.499205439,5.499205439,5.499205439,5.499205439,0,0,-0.03554298835,3.792435612,-11.35443962,1211.51831,10.09574583,-1414.845432,-1.258693789,-203.3271222,-0.003816123504,0.4071802441,-3.967542915e-06,0.000556022315,-0.001758515504,0.1876335426,7.648691109,0.2069719902,7.645890286,11.58316669,24350,2345.396908,0.05111181435,0.02009053431,0,0.009797606329,0.3789183434,0.001978319969,0.32,0.1207998884,4.326218245,1,capture,4.837512018,13.0798856,26.4,29.39526628,1.538140894,7755.819812,665.1536717,0.2226287982,12.6160505,6299.320758,379.2584491,1365.330417,213.5106855,-0.005895226207,-0.9523041986,1.20503731,0.4541238074,0.1875610008,0.4382586989,0.4279686889
0.4,185.9428571,1.210433025,46436.18436,991.2374788,0.3032567097,0.3032567097,1,-0.001990594782,0.3171858228,-0.008549616678,1.182158491,0.2863469332,0.008007169146,0.2862349584,0.01386248476,0.9882704314,0.01764200046,0.9997465307,0.008129645514,0.4606951983,0.006387999327,0.455406874,5.531981033,5.531981033,5.531981033,5.531981033,0,0,-0.03311781027,3.460170354,-10.56817115,1104.169394,10.08726428,-1394.769563,-0.4809068702,-290.6001684,-0.003513731887,0.3671169927,-3.921664534e-06,0.0005422499279,-0.001619169819,0.1691719156,8.26661825,0.2139579198,8.26384894,11.43072905,24350,2514.933511,0.05415891822,0.0231834174,0,0.009967919576,0.376305179,0.00208850269,0.32,0.126148467,4.700359772,1,capture,4.804561452,13.17182547,26.4,29.20977079,1.773200815,7742.490387,667.793948,0.2364616261,12.6333634,6299.248694,381.5173138,1373.46233,213.2780067,-0.002254835732,-1.362541656,1.182189407,0.4554516741,0.1691047409,0.4274018294,0.3956575037
0.42,185.74,1.217501944,46980.63277,997.0315057,0.3068122912,0.3068122912,1,-0.002152402249,0.3405358252,-0.008423019601,1.151518167,0.3053063648,0.008304230859,0.3051934078,0.01483241304,0.9905617599,0.01871212614,0.9997270739,0.008622772269,0.4606862324,0.006834953916,0.4564627457,5.564316823,5.564316823,5.564316823,5.564316823,0,0,-0.03040431425,3.130274728,-9.691686961,997.8071703,9.985082919,-1365.06917,0.2933959582,-367.2619999,-0.003188452002,0.3282669243,-3.841158937e-06,0.0005251281022,-0.001469276944,0.1512693379,8.866916274,0.2208027112,8.864166648,11.2725063,24350,2691.304537,0.05728540418,0.02635506543,0,0.01014206083,0.3737234475,0.002199533803,0.32,0.1315128408,5.067539714,1,capture,4.769043684,13.26313029,26.4,29.00763992,2.024788114,7729.107858,670.4635673,0.2506999953,12.64736898,6299.173103,383.7457533,1381.484712,213.0453278,0.001377152746,-1.723867891,1.151548972,0.4565139152,0.1512075504,0.4139048904,0.3653195551
0.44,185.5371429,1.224471421,47520.56428,1002.744401,0.3103383744,0.3103383744,1,-0.002309980149,0.3632033219,-0.008218523949,1.114095601,0.3233084442,0.008603340892,0.3231939551,0.0158292249,0.9923905666,0.01981647235,0.9997057934,0.009131668256,0.4606764261,0.007294296784,0.4573054818,5.596199825,5.596199825,5.596199825,5.596199825,0,0,-0.02739987342,2.807116147,-8.724451751,893.8198001,9.787786245,-1326.823365,1.063334494,-433.0035645,-0.00284073355,0.2910330604,-3.72656628e-06,0.0005051699216,-0.001309044108,0.1341115266,9.445254767,0.22756606,9.442512976,11.11095837,24350,2872.166985,0.06044050673,0.02955469471,0,0.01031987592,0.3711980809,0.002311452281,0.32,0.1369170649,5.424981447,1,capture,4.731072532,13.3537456,26.4,28.78959991,2.292152171,7715.671673,673.158922,0.2653601264,12.65917898,6299.093999,385.9428715,1389.394338,212.812649,0.004996575621,-2.034670244,1.114125914,0.4573636523,0.134055208,0.3981723129,0.3366763677
0.46,185.3342857,1.231340161,48055.7467,1008.375107,0.3138334432,0.3138334432,1,-0.0024618487,0.3850629776,-0.007936140449,1.070919923,0.3402426817,0.008905396238,0.3401261183,0.01685442413,0.9938489676,0.02095522104,0.9996825719,0.009656417318,0.4606657253,0.007766720891,0.4579775305,5.627624141,5.627624141,5.627624141,5.627624141,0,0,-0.02410226933,2.494553414,-7.666063776,793.4275941,9.494164906,-1281.163107,1.82810113,-487.7355126,-0.002471019304,0.2557472725,-3.57844632e-06,0.0004828832709,-0.001138675348,0.1178514121,9.997906341,0.2343091935,9.995160349,10.94859246,24350,3055.083296,0.06357373479,0.03273180593,0,0.01050131618,0.3687561859,0.002424296312,0.32,0.1423858023,5.770217882,1,capture,4.690775542,13.44363527,26.4,28.55647702,2.57444244,7702.181354,675.8763964,0.2804556298,12.66994057,6299.011396,388.108261,1397.18974,212.5799702,0.008599592558,-2.294362504,1.070949329,0.4580433826,0.1178007009,0.3806044262,0.3095095401
