time_s,mass_kg,mach,dynamic_pressure_pa,indicated_speed_kmh,base_indicated_speed_q_ratio,fin_force_speed_scale,fin_authority_scale,pitch_rad,yaw_rad,pitch_rate_rad_s,yaw_rate_rad_s,angle_of_attack_rad,pitch_alpha_rad,yaw_alpha_rad,pitch_fin_command,yaw_fin_command,pitch_requested_fin_command,yaw_requested_fin_command,pitch_requested_fin_angle_rad,yaw_requested_fin_angle_rad,actual_pitch_fin_angle_rad,actual_yaw_fin_angle_rad,pitch_natural_frequency_rad_s,yaw_natural_frequency_rad_s,pitch_residual_rate_damping_per_s,yaw_residual_rate_damping_per_s,pitch_tail_rate_damping_per_s,yaw_tail_rate_damping_per_s,pitch_fin_moment_equivalent_g,yaw_fin_moment_equivalent_g,pitch_tail_moment_nm,yaw_tail_moment_nm,pitch_residual_damping_moment_nm,yaw_residual_damping_moment_nm,pitch_total_moment_nm,yaw_total_moment_nm,pitch_tail_authority_fraction,yaw_tail_authority_fraction,pitch_tail_rate_incidence_rad,yaw_tail_rate_incidence_rad,pitch_tail_effective_incidence_rad,yaw_tail_effective_incidence_rad,trajectory_lateral_load_g,trajectory_pitch_normal_acceleration_g,trajectory_yaw_normal_acceleration_g,axial_specific_force_g,thrust_n,drag_n,total_cda_m2,cda_alpha_m2,fin_drag_n,pitch_pid_output,yaw_pid_output,pitch_pid_integral,yaw_pid_integral,pid_feedback_pitch_g,pid_feedback_yaw_g,midcourse_weight,pcc_capture_mode,pcc_capture_ratio,pcc_envelope_g,pcc_routed_alpha_deg,heading_error_deg,j_psi_actual_deg,distance_to_target_m,closing_speed_mps,commanded_accel_body_pitch_g,commanded_accel_body_yaw_g,altitude_m,speed_mps,speed_kmh,inertia_kg_m2,pitch_angular_accel_rad_s2,yaw_angular_accel_rad_s2,omega_total_rad_s,delta_total_rad,trim_deficit_rad,predicted_deficit_rad,zeta_implied
2.18,167.8885714,1.821610292,105400.7042,1493.383014,0.6883311195,0.6883311195,1,0.02337852127,0.7894976056,0.05801147025,0.3012123342,0.3186881101,0.04051715095,0.3161019962,0.1204845187,0.8439742733,0.1321020987,0.8422924356,0.06087423231,0.3881384618,0.05552071204,0.3889134728,8.334396839,8.334396839,16.66879368,16.66879368,0,0,0.6965471998,3.380306172,200.6921607,973.948283,-186.2111792,-966.8623066,14.48098148,7.085976407,0.03255896351,0.1580069022,1.76779486e-05,9.178902275e-05,0.01500356109,0.07281147663,17.95750671,2.07484118,17.83723861,10.49029179,24350,5854.93068,0.05554925579,0.02871601051,0,0.05418233197,0.3779452936,0.03395834615,0.32,1.669403187,13.69618921,1,capture,1.065463858,23.3071778,22.51054734,7.308889763,27.1332673,6342.564889,904.3630381,3.526296534,21.85478174,6283.290776,574.27519,2067.390684,192.5695905,0.07519869279,0.03679696461,0.3067477807,0.3928565118,0.07416840163,0.07361007319,1.007584946
2.2,167.6857143,1.828138446,106160.1859,1498.753762,0.693291,0.693291,1,0.02456172823,0.795529992,0.06050726532,0.301797327,0.3187210146,0.04130895741,0.3160326806,0.1235495728,0.8435199578,0.1358097891,0.8417026954,0.06258278051,0.3878667025,0.05693312573,0.3887041188,8.364370359,8.364370359,16.72874072,16.72874072,0,0,0.730585867,3.398115317,210.2451839,977.8965235,-194.6854133,-971.0492951,15.55977059,6.847228416,0.03390573232,0.1577030073,1.837261052e-05,9.163866051e-05,0.01562416832,0.07267143821,18.08231414,2.130158479,17.9564058,10.47831258,24350,5895.344718,0.05553253949,0.02872194066,0,0.05552071204,0.3780699407,0.03473490369,0.32,1.717187937,13.81440725,1,capture,1.013534854,23.46988924,22.51058908,6.974493193,27.48316408,6324.453882,906.7347006,3.6545998,21.99041504,6283.108478,576.3346162,2074.804618,192.3369117,0.08089851528,0.03560017865,0.307803112,0.392851464,0.07413044938,0.07359863297,1.007225901
2.22,167.4828571,1.834658935,106921.4568,1504.117918,0.698262565,0.698262565,1,0.02579597779,0.8015740601,0.06318701409,0.3023433635,0.3187532529,0.04213382288,0.31595629,0.1267947367,0.8430269363,0.1397753923,0.8410548505,0.06441017805,0.3875681677,0.0584285362,0.3884769286,8.394307086,8.394307086,16.78861417,16.78861417,0,0,0.7674043889,3.415381127,220.573515,981.6761945,-203.7884734,-975.1068851,16.78504159,6.569309403,0.0353608702,0.1573757597,1.911806362e-05,9.147796807e-05,0.01629471332,0.07252063859,18.20745383,2.187830334,18.07552968,10.46627207,24350,5935.822762,0.05551573031,0.02872775134,0,0.05693312573,0.3781846111,0.03553589119,0.32,1.7670088,13.93272634,1,capture,0.9616359667,23.6332549,21.64707577,6.638177352,27.83413859,6306.295624,909.0879862,3.646728623,21.27584572,6282.930448,578.3916033,2082.209772,192.1042328,0.08737465773,0.03419658852,0.3088755546,0.3928463031,0.07409305026,0.07359167383,1.00681295
2.24,167.28,1.841171848,107684.5128,1509.475522,0.7032457873,0.7032457873,1,0.02707878128,0.8075914204,0.0654671076,0.2992918869,0.3187468627,0.04298802435,0.3158347547,0.1291378347,0.8360415937,0.1385102268,0.8081002233,0.06382717461,0.3723822801,0.05950826388,0.3852579989,8.42420725,8.42420725,16.8484145,16.8484145,0,0,0.7835780726,3.292841596,224.9494929,945.3085442,-211.6375792,-967.5303022,13.31191372,-22.221758,0.03585028066,0.1506541588,1.973782287e-05,9.023417202e-05,0.01652023953,0.06942324422,18.33076275,2.247759533,18.1924281,10.45479562,24350,5975.627357,0.05549198491,0.02872659952,0,0.0584285362,0.3697143189,0.03783180855,0.32,1.818775567,14.04947103,1,capture,0.9097710054,23.79727445,20.47994431,6.299954039,28.18616956,6288.090488,911.4224131,3.584996881,20.24909849,6282.756949,580.4461772,2089.606238,191.871554,0.06937929799,-0.1158158025,0.306368366,0.3898268323,0.07107996958,0.07273523952,0.9772425313
2.26,167.0771429,1.847678016,108449.4363,1514.82722,0.7082412062,0.7082412062,1,0.02839652746,0.8134775429,0.06680810506,0.2895818257,0.3185980131,0.04385580235,0.3155651479,0.1303556729,0.8215935398,0.1352270259,0.7638013243,0.06231423625,0.3519688159,0.06006945836,0.3786001623,8.454074459,8.454074459,16.90814892,16.90814892,0,0,0.7744991411,3.011076865,222.0734833,863.3712968,-216.4755396,-938.3200127,5.597943664,-74.94871585,0.03518496914,0.1367911738,2.007115286e-05,8.69990413e-05,0.016213656,0.06303501436,18.44628613,2.309318406,18.30116173,10.44561194,24350,6012.717772,0.0554425913,0.02869977608,0,0.05950826388,0.3591291436,0.04011944875,0.32,1.87193064,14.16006405,1,capture,0.8579551611,23.96196539,19.31482982,5.959916582,28.53915636,6269.838855,913.7376664,3.518827411,19.20867773,6282.588258,582.4985971,2096.994949,191.6388752,0.02921089815,-0.3910934866,0.2971884195,0.3833359137,0.06473790052,0.0703065536,0.92079468
2.28,166.8742857,1.854179596,109216.4676,1520.174748,0.7132503903,0.7132503903,1,0.02972788949,0.8190856069,0.06695110317,0.2719616524,0.3181622219,0.04471321925,0.3150046467,0.130648305,0.8011901304,0.1318188333,0.7195764927,0.06074370019,0.3315894828,0.06020430672,0.3691980264,8.483918388,8.483918388,16.96783678,16.96783678,0,0,0.7452169414,2.607036122,213.4179104,746.6123899,-217.4403849,-883.2632111,-4.022474434,-136.6508212,0.03361693591,0.1176040981,2.004354163e-05,8.14187436e-05,0.01549108747,0.05419337963,18.54560996,2.371505954,18.39335772,10.44115884,24350,6044.211586,0.0553415773,0.02862131635,0,0.06006945836,0.3494540572,0.04178669321,0.32,1.925582196,14.25802276,1,capture,0.806223702,24.12737789,18.1532227,5.618302679,28.89285766,6251.541109,916.0337624,3.448270001,18.15602224,6282.424656,584.5495407,2104.378346,191.4061963,-0.02101538253,-0.7139310212,0.2800814,0.3740745129,0.05591229103,0.06602642486,0.8468168791
2.3,166.6714286,1.860680347,109986.0396,1525.52115,0.7182761665,0.7182761665,1,0.03104847241,0.8242562176,0.06582662121,0.2463678626,0.3172850127,0.0455333407,0.3140007869,0.1301766597,0.7760481101,0.1282900786,0.6754800288,0.05911760769,0.311269303,0.05998696692,0.3576122817,8.513756036,8.513756036,17.02751207,17.02751207,0,0,0.7002080036,2.112765147,200.2843211,604.3257588,-214.2794346,-801.9789764,-13.99511351,-197.6532176,0.03136555953,0.0946405363,1.963800712e-05,7.349874185e-05,0.01445362622,0.04361149481,18.61955484,2.433165941,18.45988965,10.44407261,24350,6066.986024,0.05516141908,0.02846370951,0,0.06020430672,0.3403837019,0.04297351223,0.32,1.97869433,14.33624072,1,capture,0.7546359869,24.29360227,16.99698457,5.275524124,29.24686344,6233.197629,918.3111581,3.373444032,17.09299097,6282.266427,586.6001902,2111.760685,191.1735175,-0.07320633993,-1.033894339,0.2550103287,0.3626085772,0.04532356445,0.05990548183,0.7565845908
2.32,166.4685714,1.867185635,110758.782,1530.870791,0.7233226475,0.7233226475,1,0.03233387148,0.8288364859,0.06348762767,0.2134758342,0.315821336,0.04628967578,0.3124105987,0.1290708251,0.7471544039,0.1246474866,0.6315795793,0.0574390576,0.2910394491,0.05947738505,0.3442977152,8.543611757,8.543611757,17.08722351,17.08722351,0,0,0.6433691358,1.55562927,183.8024092,444.4235691,-207.1378315,-696.4966718,-23.3354223,-252.0731027,0.02861841548,0.06919766941,1.887419122e-05,6.346407739e-05,0.01318770927,0.03188711644,18.65927834,2.493129313,18.49197053,10.45683754,24350,6078.092421,0.05487684417,0.02820170173,0,0.05998696692,0.3317679277,0.04377789778,0.32,2.030214852,14.38782753,1,capture,0.7032757602,24.46077024,15.84823283,4.932170082,29.60059384,6214.808781,920.570806,3.294520805,16.02174505,6282.113853,588.6522348,2119.148045,190.9408387,-0.1222128407,-1.320163379,0.2227164355,0.349397304,0.03357596793,0.05213636618,0.6440028408
2.34,166.2657143,1.873702262,111535.5045,1536.229212,0.728395121,0.728395121,1,0.0335615694,0.8326914814,0.06006096872,0.17438063,0.3136469702,0.04695834601,0.3101118115,0.1274365353,0.7153138554,0.1208993761,0.5879516613,0.0557118833,0.2709351809,0.0587242847,0.3296252083,8.573516483,8.573516483,17.14703297,17.14703297,0,0,0.5780326957,0.9586469615,164.9353822,273.5395491,-196.4041187,-570.2384542,-31.46873656,-296.6989051,0.0255330562,0.04234567859,1.779334762e-05,5.166109097e-05,0.01176593869,0.01951339684,18.65694631,2.550300686,18.48181842,10.48155389,24350,6075.03204,0.05446724848,0.0278147125,0,0.05947738505,0.3235429973,0.0442701232,0.32,2.079156563,14.40662514,1,capture,0.6522491793,24.62905168,14.70926206,4.588994123,29.95331464,6196.374906,922.8141618,3.211709624,14.94465844,6281.967207,590.7078166,2126.54814,190.7081598,-0.1650099114,-1.555774569,0.1844340643,0.3348153515,0.02116838132,0.04302413477,0.4920117844
2.36,166.0628571,1.880238181,112317.1655,1541.6029,0.7334998458,0.7334998458,1,0.03471200069,0.835710314,0.05571274741,0.130375036,0.3106643102,0.04751933145,0.3070085125,0.1253602577,0.6811867854,0.1170551475,0.5446785054,0.05394041662,0.2509943914,0.05776751109,0.313899045,8.603506409,8.603506409,17.20701282,17.20701282,0,0,0.5069971891,0.3408879138,144.4896641,97.15000642,-182.599312,-427.3060113,-38.10964788,-330.1560048,0.02223939403,0.01495302301,1.644776222e-05,3.848989128e-05,0.01024817964,0.006890532439,18.60609642,2.603705058,18.42301669,10.51979626,24350,6055.925511,0.05391807639,0.02728821379,0,0.0587242847,0.3156911458,0.04450190316,0.32,2.124644562,14.38749186,1,capture,0.6016816209,24.79864854,13.58249615,4.246892481,30.30416211,6177.89631,925.0431561,3.125247508,13.86425432,6281.826746,592.7694398,2133.969983,190.475481,-0.2000763966,-1.733325482,0.1417799712,0.3191703241,0.008506013882,0.03295864836,0.2580813931
2.38,165.86,1.886802138,113104.8325,1546.998995,0.7386437929,0.7386437929,1,0.03576903347,0.8378085293,0.05062422102,0.08279972776,0.3068043333,0.04795705271,0.3030330345,0.1229131929,0.6453186212,0.1131249337,0.5018459646,0.05212932693,0.2312566426,0.05663987425,0.2973705645,8.633621386,8.633621386,17.26724277,17.26724277,0,0,0.4325683332,-0.2820978421,123.1275133,-80.29715339,-166.298979,-271.99451,-43.17146575,-352.2916634,0.01884243802,-0.01228802642,1.489348524e-05,2.435941726e-05,0.008682821547,-0.005662470029,18.50178743,2.652507632,18.31066195,10.57254261,24350,6019.598785,0.0532214111,0.02661431916,0,0.05776751109,0.3082172008,0.0445123312,0.32,2.165939466,14.32642401,1,capture,0.5517140154,24.96978676,12.47046635,3.906878908,30.65217233,6159.373259,927.2601373,3.035392287,12.78316378,6281.692711,594.8398603,2141.423497,190.2428022,-0.2269282478,-1.851800222,0.09704950629,0.3027165803,-0.004087752984,0.022481761,-0.181825302
2.4,165.6571429,1.893403302,113899.638,1552.424982,0.7438343599,0.7438343599,1,0.03672005795,0.8389280576,0.04497558001,0.03294636993,0.3020260548,0.04826048333,0.2981453731,0.1201544322,0.6081633484,0.1091193892,0.4595422573,0.05028352397,0.2117625867,0.0553686042,0.2802489689,8.663903193,8.663903193,17.32780639,17.32780639,0,0,0.3566069763,-0.8978438486,101.3815031,-255.2523226,-148.0802365,-108.47456,-46.69873334,-363.7268825,0.01542520783,-0.03883667141,1.318551998e-05,9.658908653e-06,0.007108120869,-0.01789640422,18.34060506,2.69601661,18.14136953,10.64015842,24350,5965.603506,0.05237596545,0.02579177323,0,0.05663987425,0.2973705645,0.04433176494,0.3162351318,2.202444168,14.22056812,1,capture,0.5024992652,25.14270743,11.37581091,3.570060144,30.99631152,6140.805966,929.4677948,2.94241865,11.70410237,6281.565318,596.9219655,2148.919076,190.0101233,-0.2457697123,-1.914250021,0.05575182588,0.2856661809,-0.0163598739,0.0128699097,-1.271172392
2.42,165.4542857,1.900050882,114702.7362,1557.888388,0.7490790829,0.7490790829,1,0.03755582256,0.8390356232,0.03893558772,-0.01800095878,0.2963144309,0.04842294084,0.2923310808,0.1171334635,0.5701021406,0.1050495887,0.4178573094,0.04840811107,0.1925536625,0.05397650557,0.2627099076,8.694393822,8.694393822,17.38878764,17.38878764,0,0,0.280581029,-1.496541346,79.67004253,-424.9378979,-128.4874271,59.40315826,-48.81738456,-365.5347397,0.01205169295,-0.0642803858,1.137481741e-05,-5.258880918e-06,0.005553564734,-0.02962117314,18.12057676,2.733676155,17.91318835,10.72242294,24350,5894.187129,0.05138663053,0.02482549905,0,0.0553686042,0.2802489689,0.04398439598,0.3057864809,2.233699895,14.06816319,1,capture,0.4541991838,25.31765766,10.30129333,3.237615204,31.33550508,6122.194589,931.6690702,2.846616475,10.62985926,6281.444762,599.0186574,2156.467166,189.7774445,-0.2572349137,-1.926123205,0.04289539029,0.2681976113,-0.02811681961,0.009867367678,-2.849475213
2.44,165.2514286,1.906753783,115515.2605,1563.396488,0.7543853634,0.7543853634,1,0.03827012142,0.8381202642,0.03265553068,-0.06899707556,0.2896773915,0.04844167076,0.2855983117,0.113892171,0.5314582043,0.1009270011,0.3768824592,0.04650837324,0.1736719598,0.05248287911,0.2449023181,8.725133887,8.725133887,17.45026777,17.45026777,0,0,0.2056190224,-2.07063574,58.31324866,-587.2292135,-108.0116591,228.2152043,-49.69841046,-359.0140092,0.008769755011,-0.08831365867,9.506582281e-06,-2.00862262e-05,0.004041208346,-0.04069599368,17.84103361,2.765054516,17.62546322,10.81858586,24350,5806.226489,0.05026371811,0.02372583928,0,0.05397650557,0.2627099076,0.04348997275,0.2944960255,2.25937582,13.86844195,1,capture,0.4069823776,25.4948819,9.249839108,2.910781579,31.6686642,6103.539225,933.8670629,2.748290708,9.56329348,6281.331205,601.1327415,2164.077869,189.5447657,-0.2621988019,-1.89408559,0.07633465871,0.2504627677,-0.03921462381,0.01749764753,-2.241136915
